billID,item,quantity
2601,Heineken,3
2601,"San Miguel Pale Pilsen",5
2602,"Carling Black Label",1
2603,"Leffe Blonde",4
2603,Tsingtao,1
2604,"Harp Lager",4
2604,"Ichnusa beer",5
2604,Lowenbrau,1
2604,"Newcastle Brown Ale",4
2605,"Pilsner Urquell",1
2606,"Birra Moretti",2
2606,Budweiser,4
2607,Tuborg,4
2608,Coors,4
2608,"Gambrinus Premium",3
2609,"Chicken wings",1
261,"Efes Dark",2
261,"Onion rings",1
2610,"Labatts Blue",3
2611,"Labatts Blue",1
2611,"Newcastle Brown Ale",1
2611,"Tater tots",1
2611,Tecate,3
2612,Asahi,3
2612,"Birra Moretti",5
2612,"Paulaner Hefe",1
2612,Tecate,3
2613,"Labatts Blue",5
2613,Timisoreana,2
2613,Tsingtao,3
2614,Grolsch,4
2614,Hite,4
2614,"Pabst Blue Ribbon",1
2614,Tecate,1
2615,Dreher,3
2616,"Erdinger Pikantus",2
2616,"Stiegl Bier",3
2616,"Sweet tea",1
2617,"Beer Chang",5
2617,"Labatts Blue",5
2617,"Sweet tea",4
2618,"Chimay Blue Top",5
2618,"Efes Dark",3
2618,"Pabst Blue Ribbon",2
2618,Tsingtao,1
2619,Caffrey's,5
2619,Kirin,3
2619,"Potato skins",1
262,"Root beer",4
262,Sapporo,3
262,"Tater tots",5
2620,"Beer Chang",5
2620,Cass,1
2620,"Mozoralla sticks",4
2621,"Birra Moretti",4
2621,"Carling Black Label",2
2621,"Harp Lager",1
2622,Cheeseburger,1
2623,"Pilsner Urquell",1
2623,Quesadilla,3
2624,"Leffe Blonde",4
2624,Lowenbrau,5
2624,"Mythos Sindos",4
2624,"Pilsner Urquell",5
2625,Coors,2
2625,Dreher,3
2625,Sprite,5
2626,"Newcastle Brown Ale",5
2626,"Onion rings",2
2626,"Potato skins",5
2627,Caffrey's,4
2627,"French fries",2
2627,"Sweet tea",1
2629,Duvel,1
2629,Guinness,1
2629,Lasko,4
263,Dreher,2
2630,"Stiegl Bier",4
2631,Lowenbrau,3
2631,"Tater tots",1
2632,"San Miguel Pale Pilsen",3
2632,Union,3
2633,Hite,4
2634,Lowenbrau,2
2634,"Mozoralla sticks",4
2634,Sprite,2
2635,"Coreff Ambree",1
2635,Lowenbrau,3
2635,"OB Golden Lager",3
2636,Lowenbrau,5
2636,Timisoreana,2
2637,Lowenbrau,3
2638,"Onion rings",2
2638,"Potato skins",1
2639,"Club soda",4
264,"Erdinger Pikantus",5
2640,"Ichnusa beer",2
2640,Quesadilla,2
2641,Budweiser,4
2641,Carlsberg,5
2641,"Onion rings",5
2641,Warsteiner,1
2642,Budweiser,5
2642,Duvel,1
2642,"OB Golden Lager",2
2642,Pretzel,5
2643,Dreher,2
2643,"Harp Lager",3
2643,"Ichnusa beer",5
2643,Peroni,5
2644,"Chicken wings",5
2644,Pretzel,1
2644,"Root beer",2
2645,Sapporo,3
2645,Warsteiner,3
2646,"OB Golden Lager",1
2647,Hite,4
2647,Tsingtao,5
2648,"Budvar Svetly Lezak",2
2648,Carlsberg,2
2648,Tecate,3
2649,"Gambrinus Premium",2
2649,Grolsch,4
2649,"San Miguel Pale Pilsen",5
2649,"Sweet tea",2
265,"Harp Lager",4
265,"Paulaner Hefe",3
2650,Duvel,2
2651,"OB Golden Lager",1
2652,Cass,2
2652,Nachos,3
2652,"Old Speckled Hen",4
2653,"Mythos Sindos",4
2653,"Paulaner Hefe",2
2654,Guinness,4
2654,"Ichnusa beer",4
2654,"Pabst Blue Ribbon",2
2655,"Sweet tea",4
2656,Duvel,4
2656,Heineken,3
2657,"Beer Chang",2
2657,"Sweet tea",3
2658,Carlsberg,5
2658,"Ichnusa beer",5
2658,"Labatts Blue",5
2658,"Sweet tea",1
2659,"Pabst Blue Ribbon",2
2659,"Sweet tea",2
266,"Labatts Blue",4
2661,"Newcastle Brown Ale",2
2662,"Club soda",2
2662,Timisoreana,4
2663,Cass,4
2663,Coors,2
2663,"Onion rings",1
2663,"San Miguel Pale Pilsen",4
2664,"Mozoralla sticks",3
2664,"Old Speckled Hen",3
2665,Kirin,1
2665,"Pilsner Urquell",1
2666,"Ichnusa beer",3
2667,"Coca cola",3
2667,Lowenbrau,3
2667,Timisoreana,3
2667,Tsingtao,3
2668,"Old Speckled Hen",2
2669,"Ichnusa beer",4
2669,Quesadilla,3
2669,"San Miguel Pale Pilsen",5
2669,Warsteiner,2
267,Heineken,1
2670,"Harp Lager",1
2670,Pretzel,2
2670,Sprite,2
2671,"Carling Black Label",3
2671,"Dos Equis",1
2671,Quesadilla,4
2672,Caffrey's,1
2672,"Chicken wings",5
2672,"Club soda",3
2672,Tuborg,5
2673,Warsteiner,2
2674,Caffrey's,1
2674,"Labatts Blue",3
2675,Duvel,5
2675,Heineken,5
2676,Tsingtao,5
2677,Budweiser,3
2677,"Potato skins",3
2677,Tsingtao,4
2678,"Coreff Ambree",4
2678,"Harp Lager",4
2678,"Leffe Blonde",3
2679,Coors,3
2679,"Coreff Ambree",3
2679,"Stiegl Bier",3
2679,"Tater tots",3
268,"Carling Black Label",5
2680,"Beer Chang",5
2680,Dreher,3
2680,"Stiegl Bier",1
2681,"Erdinger Pikantus",2
2682,"Chicken wings",3
2682,"Club soda",1
2682,Lowenbrau,4
2682,"Potato skins",5
2684,"Efes Dark",5
2684,"Pabst Blue Ribbon",4
2685,Cheeseburger,1
2685,"Efes Dark",3
2686,"Coreff Ambree",5
2686,"Sweet tea",3
2687,"Potato skins",4
2687,Timisoreana,4
2689,Quesadilla,5
269,Heineken,1
269,Kirin,4
2690,"Mozoralla sticks",3
2691,Coors,4
2691,Dreher,3
2691,"Pabst Blue Ribbon",2
2692,"Chicken wings",2
2692,"Labatts Blue",3
2692,"Singha beer",1
2692,Timisoreana,1
2693,Grolsch,1
2694,"Budvar Svetly Lezak",5
2694,"Mozoralla sticks",1
2694,"OB Golden Lager",4
2695,Lasko,1
2695,Timisoreana,2
2696,Kirin,5
2696,Tecate,3
2697,"Coreff Ambree",4
2697,Hite,4
2697,"Pilsner Urquell",1
2697,Tecate,5
2698,"Coreff Ambree",1
2698,"Dos Equis",2
2698,"Stiegl Bier",2
2699,Carlsberg,4
2699,Union,5
27,Warsteiner,2
270,Dreher,1
270,"Pabst Blue Ribbon",2
270,"Paulaner Hefe",1
2700,Cheeseburger,4
2700,Dreher,2
2700,"Harp Lager",2
2700,"Pabst Blue Ribbon",5
2701,Pretzel,1
2702,Kronenbourg,2
2702,"Potato skins",2
2704,Carlsberg,5
2704,Lowenbrau,1
2704,"Mozoralla sticks",1
2705,Dreher,5
2706,Coors,5
2707,Caffrey's,4
2708,Warsteiner,1
271,Duvel,3
271,Lasko,1
2710,"Birra Moretti",4
2711,"Labatts Blue",5
2711,"Newcastle Brown Ale",4
2712,Asahi,5
2713,"Singha beer",2
2714,Coors,3
2714,"San Miguel Pale Pilsen",2
2714,"Singha beer",4
2714,Timisoreana,2
2715,Guinness,2
2715,Heineken,3
2715,"Pabst Blue Ribbon",5
2716,"Tater tots",2
2717,"Labatts Blue",4
2717,"Pilsner Urquell",4
2718,"Birra Moretti",4
2718,Tsingtao,4
2719,Heineken,1
2719,"OB Golden Lager",2
2719,Peroni,4
272,"Carling Black Label",1
272,"Old Speckled Hen",5
272,Warsteiner,2
2721,Duvel,2
2721,Hite,1
2721,"Pilsner Urquell",2
2722,Lowenbrau,3
2722,"Tiger beer",2
2723,"Harp Lager",4
2723,"Mythos Sindos",2
2723,"Pilsner Urquell",3
2724,Heineken,3
2724,Sprite,5
2725,"Dos Equis",4
2725,Kronenbourg,3
2725,"Potato skins",4
2726,Coors,3
2726,"San Miguel Pale Pilsen",5
2726,"Singha beer",4
2727,"Budvar Svetly Lezak",5
2727,"Carling Black Label",3
2728,Asahi,3
2729,Dreher,1
273,"Chimay Blue Top",5
273,"Old Speckled Hen",3
273,Tsingtao,5
2730,Heineken,2
2730,Lasko,2
2731,Budweiser,5
2731,"Potato skins",4
2731,Timisoreana,3
2731,Tsingtao,3
2732,Caffrey's,5
2732,"Harp Lager",4
2732,"Ichnusa beer",4
2732,"Tiger beer",5
2733,"Chimay Blue Top",5
2733,"Coreff Ambree",3
2734,Caffrey's,5
2734,"Leffe Blonde",5
2734,"Newcastle Brown Ale",5
2735,Caffrey's,5
2735,"Leffe Blonde",1
2735,"Pilsner Urquell",3
2736,"Dos Equis",1
2736,Nachos,3
2736,Peroni,4
2736,Warsteiner,5
2737,Asahi,5
2737,Nachos,2
2737,Pretzel,5
2738,Timisoreana,3
2739,"Club soda",2
2739,Kirin,4
2739,Lowenbrau,1
2739,Timisoreana,3
274,"Club soda",2
274,"Newcastle Brown Ale",2
274,"Stiegl Bier",2
2740,"Budvar Svetly Lezak",1
2740,"Labatts Blue",5
2741,"Club soda",4
2741,Sprite,3
2742,Quesadilla,5
2742,"Tater tots",1
2743,Sapporo,3
2744,Duvel,3
2744,Nachos,1
2744,"Old Speckled Hen",4
2745,Carlsberg,1
2745,Kirin,4
2745,"Labatts Blue",1
2746,Caffrey's,3
2747,"Coreff Ambree",2
2748,Lasko,1
2748,Sprite,4
2748,"Sweet tea",1
2750,"Labatts Blue",3
2751,Asahi,2
2751,Quesadilla,3
2751,"Stiegl Bier",1
2752,Cheeseburger,1
2753,"Mozoralla sticks",5
2753,"Potato skins",3
2753,Tsingtao,2
2754,"Birra Moretti",4
2754,"Old Speckled Hen",3
2755,Asahi,2
2755,"Dos Equis",5
2756,"Beer Chang",3
2757,"Coreff Ambree",2
2758,Lasko,4
2759,"Labatts Blue",2
276,"Dos Equis",1
276,Heineken,3
276,"Potato skins",2
276,"Stiegl Bier",2
2760,Budweiser,2
2761,"Sweet tea",2
2762,"Coca cola",3
2762,Tsingtao,4
2762,Union,2
2763,"Amstel Light",4
2763,Dreher,1
2764,Duvel,5
2764,"Pabst Blue Ribbon",2
2765,Duvel,1
2766,"Chimay Blue Top",5
2766,"Efes Dark",2
2766,"Harp Lager",2
2767,Duvel,5
2767,Sprite,5
2767,Tecate,2
2768,"Chimay Blue Top",1
2768,"Harp Lager",1
2768,"Pabst Blue Ribbon",3
2768,"Sweet tea",4
2769,"Tater tots",5
277,"Newcastle Brown Ale",2
2770,Cheeseburger,3
2770,Duvel,5
2770,"Efes Dark",1
2771,Cass,3
2771,Coors,1
2771,Lasko,2
2771,"San Miguel Pale Pilsen",1
2772,"Mythos Sindos",3
2773,"Amstel Light",5
2773,"Sweet tea",2
2774,"Chicken wings",2
2775,"Singha beer",4
2776,"Club soda",1
2777,Dreher,5
2777,Guinness,2
2777,"Onion rings",4
2778,"Birra Moretti",3
2779,Asahi,3
2779,Nachos,4
278,"Amstel Light",2
2780,"Coca cola",4
2780,"Newcastle Brown Ale",3
2780,Pretzel,5
2781,"Amstel Light",4
2783,Cheeseburger,1
2783,"Pilsner Urquell",3
2783,Pretzel,2
2784,"Mythos Sindos",2
2784,"Root beer",2
2785,"Gambrinus Premium",2
2785,"Newcastle Brown Ale",1
2786,Dreher,2
2786,"Harp Lager",2
2786,"Singha beer",2
2787,Asahi,5
2787,"Budvar Svetly Lezak",1
2787,"Chimay Blue Top",3
2787,"Dos Equis",2
2788,Dreher,3
2788,Timisoreana,3
2789,Carlsberg,4
2789,"Erdinger Pikantus",2
2789,"Mozoralla sticks",4
2789,Sprite,1
279,Heineken,1
279,"Labatts Blue",2
279,"Stiegl Bier",2
2790,"Beer Chang",3
2790,"Labatts Blue",3
2791,"Beer Chang",5
2791,Grolsch,1
2791,Lasko,5
2791,"Stiegl Bier",2
2792,"Amstel Light",4
2792,Budweiser,5
2792,"Newcastle Brown Ale",5
2792,"Stiegl Bier",1
2793,Caffrey's,1
2793,"Club soda",5
2793,Timisoreana,5
2794,Dreher,1
2794,Guinness,1
2794,"Onion rings",1
2795,Asahi,5
2796,"Harp Lager",4
2796,Lowenbrau,4
2797,"Coreff Ambree",5
2798,"Chimay Blue Top",1
2799,Union,2
28,Nachos,2
28,"Paulaner Hefe",4
28,"San Miguel Pale Pilsen",4
280,Caffrey's,3
280,Heineken,1
280,"Potato skins",3
2800,"Chimay Blue Top",4
2800,"French fries",4
2800,"Ichnusa beer",5
2801,Carlsberg,1
2801,"Coreff Ambree",2
2801,Dreher,4
2802,"Gambrinus Premium",2
2802,Lowenbrau,2
2802,"Sweet tea",2
2803,Dreher,3
2804,"Coca cola",2
2805,"Mythos Sindos",2
2805,Tsingtao,3
2806,"Coreff Ambree",1
2806,"Newcastle Brown Ale",5
2806,Warsteiner,2
2807,Cass,4
2807,Duvel,1
2807,"Potato skins",4
2808,"Chimay Blue Top",2
2809,Nachos,5
2809,"Potato skins",2
281,"Harp Lager",5
281,Lowenbrau,5
281,"Tiger beer",2
2810,Caffrey's,5
2810,"Coreff Ambree",1
2810,"Potato skins",5
2810,Timisoreana,2
2811,Duvel,2
2811,Tuborg,1
2812,Quesadilla,3
2812,"Sweet tea",3
2813,Carlsberg,1
2813,Peroni,1
2813,Quesadilla,2
2814,"Old Speckled Hen",5
2815,Lasko,2
2815,"Onion rings",5
2815,"Root beer",1
2816,Asahi,1
2816,"Coca cola",1
2817,"Budvar Svetly Lezak",4
2817,"Potato skins",1
2818,Heineken,3
2819,"Club soda",4
2819,Lowenbrau,2
2819,"Old Speckled Hen",3
282,Cheeseburger,3
282,Peroni,2
282,Pretzel,2
282,"Tiger beer",4
2820,"Newcastle Brown Ale",3
2821,Carlsberg,2
2821,Heineken,4
2821,"Ichnusa beer",4
2821,Lasko,1
2822,Carlsberg,3
2822,"Mozoralla sticks",4
2823,Heineken,3
2823,"Ichnusa beer",2
2823,"Tater tots",2
2824,Caffrey's,1
2825,Warsteiner,2
2826,"Chimay Blue Top",2
2826,Peroni,3
2827,"Leffe Blonde",2
2827,"Pabst Blue Ribbon",1
2827,"San Miguel Pale Pilsen",2
2828,"Budvar Svetly Lezak",5
2828,"Labatts Blue",1
2828,"Newcastle Brown Ale",4
2829,Asahi,3
2829,"Mozoralla sticks",4
2829,"Newcastle Brown Ale",2
2829,"Old Speckled Hen",3
283,Asahi,2
283,Grolsch,5
283,"Newcastle Brown Ale",2
2830,Caffrey's,3
2830,Cheeseburger,5
2831,"Leffe Blonde",4
2832,"Chimay Blue Top",5
2832,Nachos,1
2832,"Newcastle Brown Ale",5
2833,"Labatts Blue",2
2833,Lowenbrau,3
2834,Guinness,2
2835,"Leffe Blonde",4
2835,"Singha beer",5
2836,Peroni,3
2836,Sprite,3
2837,"Chicken wings",1
2837,"Labatts Blue",3
2837,Lasko,4
2837,"Onion rings",2
2838,"Harp Lager",2
2838,Pretzel,3
2838,Timisoreana,1
2839,"Birra Moretti",1
2839,Dreher,3
2839,Lowenbrau,4
284,"Chimay Blue Top",5
284,Peroni,4
2840,"Singha beer",4
2841,Cheeseburger,4
2841,"Ichnusa beer",5
2841,"Pabst Blue Ribbon",4
2842,Caffrey's,2
2842,Kronenbourg,4
2843,Budweiser,4
2844,Heineken,4
2844,"Ichnusa beer",4
2844,"Labatts Blue",1
2844,Lasko,3
2845,Lowenbrau,1
2845,Union,2
2846,"Budvar Svetly Lezak",5
2846,"Coca cola",1
2846,"Stiegl Bier",5
2846,"Sweet tea",1
2847,Guinness,2
2847,"Pilsner Urquell",2
2849,Carlsberg,5
2849,"Tater tots",4
2849,Tsingtao,2
285,Guinness,4
285,Pretzel,3
2850,Sprite,3
2851,Budweiser,5
2851,Lasko,3
2853,"Coreff Ambree",4
2853,Lowenbrau,5
2854,"Birra Moretti",4
2854,"Harp Lager",3
2854,"Pabst Blue Ribbon",1
2854,"Paulaner Hefe",3
2855,"Club soda",5
2855,"Coreff Ambree",3
2855,"Potato skins",4
2855,Quesadilla,3
2856,"Beer Chang",2
2856,"Efes Dark",5
2856,"Mozoralla sticks",4
2856,"Potato skins",3
2857,Budweiser,2
2857,"Mythos Sindos",1
2857,Tsingtao,3
2858,"Chimay Blue Top",1
2858,Coors,1
2858,Pretzel,4
2859,Coors,5
2859,"Labatts Blue",3
286,"Pabst Blue Ribbon",5
286,"Sweet tea",2
2860,Duvel,2
2861,"Chimay Blue Top",5
2861,Hite,2
2861,Tecate,4
2862,"Potato skins",4
2863,"Leffe Blonde",5
2863,"Pilsner Urquell",5
2865,"Stiegl Bier",1
2866,"Club soda",2
2866,Sprite,5
2867,Coors,1
2867,"Onion rings",2
2868,"Harp Lager",4
2868,"Labatts Blue",1
2868,"Newcastle Brown Ale",5
2868,"Potato skins",5
2869,"Dos Equis",3
2869,"Mozoralla sticks",4
2869,Quesadilla,2
287,"Labatts Blue",5
2870,"Mozoralla sticks",2
2870,Tuborg,5
2871,Budweiser,2
2871,Dreher,5
2871,Guinness,4
2871,"Potato skins",3
2872,Duvel,3
2872,Guinness,5
2872,"Mozoralla sticks",2
2873,"Pabst Blue Ribbon",4
2874,"Beer Chang",4
2874,Dreher,4
2874,Hite,3
2875,"Newcastle Brown Ale",4
2875,"Pabst Blue Ribbon",3
2875,"Root beer",3
2876,Asahi,3
2877,Pretzel,4
2878,"Ichnusa beer",1
2879,Quesadilla,1
288,"San Miguel Pale Pilsen",2
2880,Duvel,3
2880,"French fries",3
2881,"Chicken wings",3
2881,Hite,5
2882,Quesadilla,5
2882,"Tater tots",2
2883,Carlsberg,2
2884,"Old Speckled Hen",5
2885,"French fries",3
2885,"OB Golden Lager",5
2885,Tuborg,4
2886,Asahi,5
2886,Hite,5
2886,"Root beer",3
2887,Nachos,3
2887,"Stiegl Bier",5
2888,"Coca cola",4
2889,"French fries",1
2889,Hite,4
289,"Amstel Light",4
289,"Beer Chang",5
289,"Dos Equis",3
2890,"Amstel Light",4
2890,Coors,5
2891,Kronenbourg,3
2891,"Paulaner Hefe",3
2892,Cheeseburger,4
2892,Kronenbourg,3
2893,"Chicken wings",4
2893,Lasko,3
2893,"Onion rings",4
2894,Timisoreana,4
2895,"French fries",5
2895,"Potato skins",1
2895,Sprite,3
2896,"Singha beer",3
2897,Cheeseburger,2
2897,"Harp Lager",4
2898,"Chimay Blue Top",2
2898,Guinness,4
2899,"Dos Equis",1
2899,"Mythos Sindos",1
2899,"Pilsner Urquell",2
29,Kirin,5
290,Carlsberg,1
290,"OB Golden Lager",1
290,Peroni,4
2900,Heineken,3
2900,"Labatts Blue",2
2900,"Stiegl Bier",4
2901,"Birra Moretti",2
2901,"Carling Black Label",3
2901,"Sweet tea",5
2902,Lowenbrau,5
2902,Pretzel,4
2902,Quesadilla,1
2902,"San Miguel Pale Pilsen",4
2903,Cass,3
2903,"Labatts Blue",5
2903,"Singha beer",3
2904,Dreher,1
2904,"Tater tots",5
2905,"Club soda",2
2905,Sprite,1
2905,"Sweet tea",5
2906,Budweiser,5
2906,Cheeseburger,1
2907,"Stiegl Bier",4
2907,"Sweet tea",2
2908,"Harp Lager",2
2909,"Club soda",5
2909,Pretzel,5
2909,Warsteiner,4
291,Coors,4
2910,"Labatts Blue",5
2911,Nachos,5
2911,"Newcastle Brown Ale",5
2911,Warsteiner,1
2912,"Leffe Blonde",1
2912,"OB Golden Lager",4
2912,"Stiegl Bier",2
2913,"Birra Moretti",5
2913,"Ichnusa beer",4
2914,"Gambrinus Premium",1
2914,Guinness,4
2914,Union,3
2915,"Birra Moretti",2
2915,Tuborg,3
2916,"Amstel Light",4
2916,"Beer Chang",1
2916,Grolsch,2
2917,Caffrey's,4
2917,Cheeseburger,4
2917,"Mozoralla sticks",4
2918,Pretzel,2
2919,"Ichnusa beer",3
2919,Lasko,1
2919,Sprite,3
2919,"Sweet tea",4
292,"Dos Equis",3
2920,Heineken,1
2921,"Club soda",4
2921,Lasko,2
2922,Heineken,4
2923,Heineken,4
2923,Tsingtao,3
2924,"Birra Moretti",1
2924,"Dos Equis",5
2924,Pretzel,1
2924,Union,3
2925,"Coca cola",3
2925,Timisoreana,5
2925,Union,4
2926,"Birra Moretti",4
2927,Lasko,4
2928,"Carling Black Label",5
2929,Budweiser,5
2929,Kirin,2
2929,Tsingtao,5
293,"Gambrinus Premium",2
293,"Potato skins",4
2930,Lowenbrau,4
2930,Sprite,4
2930,"Sweet tea",2
2931,"Efes Dark",2
2932,Lowenbrau,4
2932,"OB Golden Lager",2
2932,Quesadilla,3
2933,Caffrey's,4
2933,"Club soda",1
2933,"Potato skins",3
2934,Tecate,2
2935,Coors,2
2935,"Coreff Ambree",5
2936,"Mozoralla sticks",4
2936,"Old Speckled Hen",3
2936,Pretzel,4
2936,Tsingtao,4
2937,Kirin,1
2937,"Stiegl Bier",1
2938,Budweiser,2
2938,Heineken,3
2938,Timisoreana,3
2938,Union,2
2939,"Chimay Blue Top",4
294,"Mozoralla sticks",5
294,Nachos,1
294,"Potato skins",5
294,Tsingtao,2
2940,"Birra Moretti",4
2940,Budweiser,3
2940,"Ichnusa beer",4
2941,Cass,5
2941,Dreher,3
2941,"San Miguel Pale Pilsen",4
2942,"Mozoralla sticks",5
2942,Tsingtao,4
2943,Asahi,4
2943,Coors,3
2943,"Dos Equis",5
2944,Caffrey's,2
2944,Kronenbourg,4
2944,"Labatts Blue",4
2945,"Amstel Light",3
2945,Heineken,3
2945,Sapporo,2
2945,"Sweet tea",1
2946,"Ichnusa beer",2
2947,"Dos Equis",2
2947,"Potato skins",5
2948,"Birra Moretti",2
2948,"Chimay Blue Top",1
2948,"Labatts Blue",5
2949,Lowenbrau,1
295,"Erdinger Pikantus",5
295,Guinness,3
2950,Dreher,3
2950,"Tater tots",4
2950,"Tiger beer",5
2951,"Mythos Sindos",3
2951,"Paulaner Hefe",4
2952,Guinness,4
2952,"Harp Lager",4
2952,"Newcastle Brown Ale",3
2952,"Tater tots",2
2953,Kirin,3
2953,"Leffe Blonde",2
2954,"Onion rings",1
2954,"Tater tots",3
2955,Asahi,4
2955,"Birra Moretti",2
2956,"Labatts Blue",2
2957,"Potato skins",4
2959,Cass,2
2959,Peroni,5
296,"Potato skins",3
296,"Stiegl Bier",1
2960,"Mythos Sindos",4
2961,"Sweet tea",4
2962,"Chicken wings",1
2963,Sprite,2
2964,Peroni,2
2965,"Dos Equis",4
2965,Tuborg,4
2965,Union,4
2966,Lowenbrau,4
2967,Coors,1
2967,Quesadilla,3
2968,"Singha beer",3
2969,"Erdinger Pikantus",1
2969,Heineken,4
297,Coors,5
297,"Onion rings",5
297,"Singha beer",4
2970,Quesadilla,3
2971,Carlsberg,5
2971,Quesadilla,5
2971,"Stiegl Bier",2
2972,"Beer Chang",5
2972,Carlsberg,1
2972,"Coca cola",4
2972,"Tater tots",2
2973,"Efes Dark",3
2973,Lowenbrau,4
2973,Quesadilla,4
2974,"Newcastle Brown Ale",5
2974,"Old Speckled Hen",1
2974,"Singha beer",1
2975,Guinness,2
2975,"Onion rings",2
2976,Sapporo,4
2976,"Singha beer",1
2977,Carlsberg,1
2977,"Pabst Blue Ribbon",2
2977,"Stiegl Bier",2
2978,Sprite,3
2979,"Paulaner Hefe",1
2979,Timisoreana,2
298,Dreher,2
298,Heineken,5
298,Kirin,2
298,"Pabst Blue Ribbon",5
2980,"Mozoralla sticks",3
2981,Carlsberg,4
2982,"Chimay Blue Top",1
2982,"Dos Equis",4
2982,"Gambrinus Premium",2
2982,"Onion rings",4
2983,"Birra Moretti",2
2983,"French fries",3
2983,Peroni,3
2983,"San Miguel Pale Pilsen",4
2984,"Labatts Blue",4
2985,Duvel,2
2985,"Root beer",2
2985,Union,1
2986,Dreher,4
2986,"Mythos Sindos",3
2986,Quesadilla,4
2987,"Birra Moretti",1
2987,Hite,4
2987,"Paulaner Hefe",5
2988,Lasko,1
2988,Lowenbrau,4
2989,"French fries",2
2989,"Harp Lager",4
299,"Paulaner Hefe",4
2990,"Mythos Sindos",5
2991,"Beer Chang",4
2991,Cass,2
2992,"Dos Equis",5
2992,"Root beer",3
2993,Cheeseburger,1
2993,Duvel,1
2993,Pretzel,5
2993,Warsteiner,5
2994,Dreher,1
2994,Heineken,5
2994,Warsteiner,4
2995,Kirin,4
2995,"San Miguel Pale Pilsen",1
2995,Sprite,2
2995,Tecate,2
2996,"Beer Chang",3
2997,"Birra Moretti",5
2997,Pretzel,5
2998,"Club soda",1
2998,"Gambrinus Premium",5
2999,"Chicken wings",4
2999,"Labatts Blue",1
3,Kronenbourg,3
30,"Coca cola",2
30,Lasko,5
30,"Mozoralla sticks",5
300,"Singha beer",3
300,Timisoreana,1
3000,"Sweet tea",4
3001,Dreher,1
3002,Kronenbourg,4
3003,"Chicken wings",2
3003,"OB Golden Lager",1
3003,Quesadilla,4
3004,Carlsberg,1
3004,Cheeseburger,5
3004,"Chimay Blue Top",4
3004,"OB Golden Lager",3
3005,Coors,2
3005,Heineken,4
3005,"Ichnusa beer",4
3006,Timisoreana,2
3007,Budweiser,5
3007,"Pabst Blue Ribbon",5
3007,Quesadilla,2
3007,Tecate,1
3008,"Dos Equis",4
3009,"Coreff Ambree",4
3009,"Leffe Blonde",5
301,"Mythos Sindos",4
301,Union,5
3010,"Birra Moretti",1
3010,Carlsberg,1
3010,Union,1
3011,Union,1
3012,"Leffe Blonde",3
3012,Lowenbrau,2
3013,Warsteiner,4
3014,Budweiser,1
3015,Kirin,4
3015,"Labatts Blue",4
3015,"Stiegl Bier",3
3016,"Efes Dark",3
3016,"Pabst Blue Ribbon",5
3016,"Sweet tea",4
3017,Duvel,3
3017,"Mozoralla sticks",5
3017,"Tater tots",2
3017,Tuborg,5
3018,Timisoreana,4
3019,"Dos Equis",3
3019,Dreher,1
3019,"Potato skins",5
302,"Carling Black Label",2
302,"Harp Lager",1
3020,Guinness,5
3020,"Tater tots",5
3021,"Coreff Ambree",2
3021,"Pabst Blue Ribbon",2
3021,Peroni,1
3021,"Pilsner Urquell",2
3022,"Dos Equis",2
3022,Kronenbourg,3
3022,"Labatts Blue",5
3023,"Beer Chang",5
3023,"Chimay Blue Top",4
3023,Heineken,2
3024,Cheeseburger,3
3024,Coors,3
3025,"Club soda",4
3026,"Coreff Ambree",3
3026,"Pabst Blue Ribbon",5
3026,Peroni,2
3027,"Newcastle Brown Ale",5
3028,"Harp Lager",4
3028,"Stiegl Bier",4
3029,Guinness,3
3029,Heineken,3
3029,"Mythos Sindos",2
303,Tuborg,5
3030,"Amstel Light",5
3030,"Beer Chang",3
3030,Coors,5
3030,"Leffe Blonde",3
3031,Duvel,1
3031,"Pilsner Urquell",4
3032,"Leffe Blonde",2
3032,"Newcastle Brown Ale",3
3032,"OB Golden Lager",5
3033,Heineken,1
3033,"Mythos Sindos",4
3033,"Potato skins",4
3034,"Efes Dark",2
3034,Sapporo,5
3035,"Mozoralla sticks",4
3036,Dreher,2
3036,Sprite,5
3036,Tsingtao,5
3037,Carlsberg,5
3037,Heineken,1
3038,Carlsberg,1
3038,Peroni,2
3038,Pretzel,4
304,"Potato skins",3
304,Quesadilla,3
3040,Carlsberg,5
3041,Peroni,1
3042,Budweiser,2
3042,Pretzel,2
3042,"Singha beer",4
3042,Timisoreana,5
3043,"Newcastle Brown Ale",4
3044,Union,4
3045,Grolsch,3
3046,Carlsberg,3
3046,"Harp Lager",5
3047,"Pilsner Urquell",3
3047,Union,1
3048,"Carling Black Label",2
3049,"Dos Equis",3
3049,"Newcastle Brown Ale",1
3049,"Paulaner Hefe",4
305,"Birra Moretti",2
305,Dreher,2
3050,Caffrey's,1
3051,Duvel,5
3051,Hite,5
3052,"Labatts Blue",5
3053,Budweiser,4
3053,"Stiegl Bier",1
3054,"Budvar Svetly Lezak",2
3054,Budweiser,1
3054,Heineken,5
3054,"Labatts Blue",2
3055,"Chimay Blue Top",5
3055,"Gambrinus Premium",4
3055,Guinness,4
3056,"Efes Dark",5
3056,"Tiger beer",5
3057,"Chimay Blue Top",2
3058,"Erdinger Pikantus",4
3058,"Potato skins",2
3059,Duvel,4
3059,Heineken,4
3059,Lasko,1
